store_id,item_number,ordering_day,delivery_day,purchase_price,suggested_retail_price,profit_margin,tags,category
store_b,1012,2024-12-06,2024-12-07,1.55,3.01,0.4425,,Fruits
store_a,1008,2024-07-23,2024-07-24,1.42,2.81,0.482,,FRUITS
store_a,1006,2024-07-05,2024-07-06,0.8,1.27,0.3789,,Fruits
store_b,1020,2024-06-29,2024-07-01,1.49,2.74,0.4608,,Fruits
store_b,1006,2024-01-13,2024-01-15,0.78,1.26,0.3801,,Fruits
store_b,1027,2024-07-15,2024-07-16,0.88,1.69,0.4727,,VEGETABLES
store_a,1006,2024-04-10,2024-04-11,0.84,1.26,0.3625,,Fruits
store_a,1009,2024-10-21,2024-10-22,0.67,1.18,0.4052,new,Fruits
store_a,1038,2024-09-26,2024-09-27,0.78,1.63,0.4865,,Vegetables
store_a,1019,2024-05-02,2024-05-03,1.03,1.9,0.4612,,FRUITS
store_b,1009,2024-03-30,2024-04-01,0.72,1.16,0.3918,,Fruits
store_a,1021,2024-08-13,2024-08-14,,1.21,,,Fruits
store_a,1042,2024-01-24,2024-01-25,0.42,0.8,0.4806,,Vegetables
store_a,1001,2024-03-11,2024-03-12,0.85,1.5,0.3898,,Fruits
store_a,1013,2024-01-29,2024-01-30,0.33,0.71,0.4825,,Fruits
store_b,1022,2024-01-20,2024-01-22,1.87,3.32,0.4382,,Fruits
store_b,1006,2024-01-27,2024-01-29,0.79,1.28,0.3764,,Fruits
store_a,1026,2024-03-27,2024-03-28,0.47,0.88,0.4783,,Vegetables
store_a,1041,2024-02-19,2024-02-20,2.48,4.48,0.4534,,Vegetables
store_a,1021,2024-11-23,2024-11-25,0.63,1.2,0.4625,,Fruits
store_a,1037,2024-08-31,2024-09-02,0.24,0.48,0.4778,new,Vegetables
store_a,1028,2024-01-22,2024-01-23,0.31,0.59,0.512,,Vegetables
store_b ,1029,2024-09-12,2024-09-13,0.53,1.06,0.4867,,Vegetables
store_b,1009,2024-09-16,2024-09-17,0.72,1.16,0.4291,,Fruits
store_a,1039,2024-01-01,2024-01-02,0.98,1.81,0.4881,,Vegetables
store_b,1005,2024-07-10,2024-07-11,1.13,2.45,0.555,,Fruits
store_a,1033,2024-04-29,2024-04-30,0.99,1.98,0.5157,price_change,Vegetables
store_a,1034,2024-10-25,2024-10-26,0.87,1.57,0.4568,,Vegetables
store_b,1004,2024-06-14,2024-06-15,1.47,2.91,0.5141,,fruits
store_a ,1029,2024-12-23,2024-12-24,0.55,1.11,0.475,on_sale,Vegetables
store_a,1021,2024-12-12,2024-12-13,0.64,1.17,0.4408,,Fruits
store_a,1016,2024-10-14,2024-10-15,0.74,1.49,0.4937,,Fruits
store_a,1040,2024-10-03,2024-10-04,0.7,1.25,0.4381,,Vegetables
store_b,1003,2024-01-06,2024-01-08,0.99,1.74,0.464,,Fruits
store_a,1003,2024-11-29,2024-11-30,,1.82,,,Fruits
store_a,1040,2024-04-20,2024-04-22,0.72,1.25,0.453,,Vegetables
store_a ,1041,2024-04-17,2024-04-18,2.54,4.58,0.431,,Vegetables
store_b,1021,2024-08-28,2024-08-29,0.66,1.2,0.4475,new,Fruits
store_b,1001,2024-01-17,2024-01-18,,1.49,,,Fruits
store_a,1022,2024-10-01,2024-10-02,1.85,3.35,0.4509,,Fruits
store_b,1005,2024-02-06,2024-02-07,1.06,2.42,0.5488,,Fruits
store_a,1005,2024-01-09,2024-01-10,1.1,2.56,0.5436,,Fruits
store_b,1030,2024-09-18,2024-09-19,0.57,1.0,0.4073,new,Vegetables
store_a,1027,2024-01-30,2024-01-31,0.94,1.72,0.49,,Vegetables
store_a,1007,2024-04-19,2024-04-20,1.32,2.46,0.4873,,Fruits
store_a,1021,2024-11-27,2024-11-28,0.65,1.15,0.4674,,Fruits
store_a,1021,2024-09-21,2024-09-23,,1.18,,,Fruits
store_b,1014,2024-02-15,2024-02-16,0.94,1.59,0.4126,,Fruits
store_a,1032,2024-10-14,2024-10-15,0.52,0.97,0.4885,,Vegetables
store_a,1007,2024-11-20,2024-11-21,1.28,2.47,0.4659,,Fruits
store_a,1018,2024-07-13,2024-07-15,2.53,4.58,0.4351,,Fruits
store_a,1033,2024-11-13,2024-11-14,0.96,2.04,0.5061,,Vegetables
store_a,1001,2024-10-02,2024-10-03,0.93,1.5,0.3919,,Fruits
store_a,1037,2024-12-17,2024-12-18,0.25,0.49,0.4763,,Vegetables
store_b,1017,2024-05-27,2024-05-28,1.37,2.53,0.4485,new,Fruits
store_b,1018,2024-05-28,2024-05-29,2.45,4.61,0.4517,,Fruits
store_a,1019,2024-06-17,2024-06-18,1.01,1.92,0.4903,,Fruits
store_a,1010,2024-11-06,2024-11-07,1.75,3.39,0.4916,,Fruits
store_a,1030,2024-04-05,2024-04-06,0.6,1.0,0.389,,Vegetables
store_b,1009,2024-11-30,2024-12-02,,1.16,,,Fruits
store_a,1009,2024-03-13,2024-03-14,0.69,1.16,0.4303,,Fruits
store_b,1005,2024-12-30,2024-12-31,1.13,2.48,0.5347,,Fruits
store_a,1021,2024-08-24,2024-08-26,0.64,1.22,0.4638,,Fruits
store_b,1030,2024-09-07,2024-09-09,0.57,0.98,0.4016,,Vegetables
store_a,1037,2024-01-09,2024-01-10,0.25,0.49,0.5135,,Vegetables
store_a,1025,2024-12-13,2024-12-14,1.98,3.85,0.4845,,FRUITS
store_a,1041,2024-03-09,2024-03-11,2.57,4.6,0.4469,,Vegetables
store_b,1014,2024-05-20,2024-05-21,0.86,1.64,0.4387,,Fruits
store_a,1008,2024-12-20,2024-12-21,1.4,2.77,0.4979,,Fruits
store_a,1030,2024-10-18,2024-10-19,0.6,1.01,0.3747,,Vegetables
store_a,1035,2024-07-16,2024-07-17,0.64,1.3,0.4908,,Vegetables
store_b,1003,2024-07-02,2024-07-03,0.95,1.82,0.4756,,Fruits
store_a,1016,2024-01-06,2024-01-08,0.78,1.46,0.5015,,Fruits
store_b,1004,2024-12-25,2024-12-26,1.52,2.92,0.5079,new,Fruits
store_b,1027,2024-08-15,2024-08-16,0.92,1.68,0.466,,Vegetables
store_b,1004,2024-12-17,2024-12-18,1.45,2.94,0.4818,,Fruits
store_a,1018,2024-09-16,2024-09-17,2.38,4.6,0.4402,,Fruits
store_a,1033,2024-01-23,2024-01-24,1.0,1.96,0.5,,Vegetables
store_a,1006,2024-06-13,2024-06-14,0.77,1.3,0.3816,,Fruits
store_a,1018,2024-04-17,2024-04-18,2.57,4.57,0.429,,FRUITS
store_b,1004,2024-03-06,2024-03-07,1.48,2.92,0.4925,,Fruits
store_b,1029,2024-01-15,2024-01-16,0.56,1.08,0.4918,,Vegetables
store_b,1029,2024-08-24,2024-08-26,0.55,1.12,0.4906,,Vegetables
store_a,1045,2024-12-10,2024-12-11,0.67,1.3,0.4478,,Vegetables
store_a,1006,2024-01-01,2024-01-02,0.77,1.29,0.3903,,Fruits
store_a,1042,2024-11-07,2024-11-08,0.4,0.8,0.5151,new,Vegetables
store_b,1009,2024-04-15,2024-04-16,0.7,1.19,0.4215,,Fruits
store_a,1012,2024-01-31,2024-02-01,1.63,3.03,0.477,,Fruits
store_a,1009,2024-07-12,2024-07-13,0.71,1.18,0.4036,,Fruits
store_b,1099,2024-01-15,2024-01-16,1.43,2.49,0.4406,price_change,Fruits
store_a,1028,2024-11-25,2024-11-26,0.29,0.6,0.5,,Vegetables
store_a,1033,2024-02-14,2024-02-15,0.95,1.97,0.4852,,Vegetables
store_a,1029,2024-12-28,2024-12-30,0.55,1.07,0.5098,on_sale,Vegetables
store_b,1022,2024-11-18,2024-11-19,,3.27,,,Fruits
store_b,1021,2024-08-20,2024-08-21,0.67,1.22,0.4419,,Fruits
store_b,1020,2024-05-27,2024-05-28,1.51,2.85,0.4498,,Fruits
store_b,1022,2024-06-03,2024-06-04,1.75,3.37,0.4382,,Fruits
store_a,1011,2024-03-20,2024-03-21,2.21,3.87,0.4479,,Fruits
store_a ,1040,2024-08-19,2024-08-20,0.69,1.3,0.4462,,Vegetables
store_a,1099,2024-01-12,2024-01-13,1.37,2.44,0.4411,,Fruits
store_a,1019,2024-09-10,2024-09-11,,1.91,,,fruits
store_b,1023,2024-03-12,2024-03-13,1.87,3.58,0.4452,,Fruits
store_b,1024,2024-10-24,2024-10-25,1.3,2.55,0.4831,,Fruits
store_a,1049,2024-05-04,2024-05-06,0.45,0.88,0.4999,,Vegetables
store_a,1031,2024-01-15,2024-01-16,0.73,1.45,0.4777,,vegetables
store_a ,1043,2024-10-16,2024-10-17,0.65,1.2,0.4601,,Vegetables
store_b,1026,2024-06-15,2024-06-17,0.46,0.91,0.4969,,Vegetables
store_a,1003,2024-01-29,2024-01-30,0.95,1.78,0.481,,Fruits
store_b,1019,2024-03-14,2024-03-15,0.96,1.91,0.4523,,Fruits
store_b,1028,2024-07-01,2024-07-02,0.3,0.59,0.5126,,Vegetables
store_b,1018,2024-11-08,2024-11-09,2.57,4.42,0.4526,,Fruits
store_a,1019,2024-01-15,2024-01-16,,1.84,,,Fruits
store_a,1001,2024-11-27,2024-11-28,,1.46,,,Fruits
store_b,1012,2024-10-02,2024-10-03,1.58,2.97,0.4816,,FRUITS
store_a,1049,2024-03-01,2024-03-02,0.46,0.87,0.5127,,Vegetables
store_b,1005,2024-01-23,2024-01-24,1.08,2.51,0.585,new,Fruits
store_a,1014,2024-07-19,2024-07-20,0.92,1.62,0.4501,,Fruits
store_b,1022,2024-04-06,2024-04-08,1.72,3.32,0.4707,,Fruits
store_a,1036,2024-10-28,2024-10-29,0.57,1.0,0.4631,,Vegetables
store_b,1002,2024-05-10,2024-05-11,1.25,2.03,0.4142,,Fruits
store_a,1036,2024-09-02,2024-09-03,0.57,0.99,0.4664,,Vegetables
store_a,1034,2024-07-16,2024-07-17,0.84,1.6,0.4862,,Vegetables
store_a,1013,2024-05-28,2024-05-29,0.35,0.69,0.4802,,Fruits
store_a,1026,2024-07-13,2024-07-15,0.46,0.87,0.5041,,Vegetables
store_a,1036,2024-02-21,2024-02-22,0.55,0.99,0.4658,,Vegetables
store_a,1013,2024-12-30,2024-12-31,0.34,0.67,0.5083,,Fruits
store_a,1015,2024-02-22,2024-02-23,1.21,2.27,0.4538,,Fruits
store_a,1032,2024-07-25,2024-07-26,0.48,1.0,0.4705,,Vegetables
store_b,1009,2024-08-22,2024-08-23,0.72,1.18,0.4117,,Fruits
store_a,1045,2024-10-26,2024-10-28,0.68,1.28,0.4776,,Vegetables
store_a,1037,2024-09-27,2024-09-28,0.25,0.49,0.4658,,Vegetables
store_a,1027,2024-06-14,2024-06-15,0.88,1.67,0.4548,,VEGETABLES
store_b,1099,2024-03-23,2024-03-25,1.46,2.47,0.4297,,Fruits
store_a,1020,2024-12-13,2024-12-14,1.45,2.71,0.4631,,Fruits
store_b,1008,2024-12-23,2024-12-24,1.36,2.78,0.5119,,Fruits
store_a,1044,2024-05-08,2024-05-09,0.55,1.01,0.466,,Vegetables
store_a,1033,2024-08-13,2024-08-14,1.0,2.02,0.5004,,Vegetables
store_a,1028,2024-08-01,2024-08-02,0.31,0.6,0.4787,,Vegetables
store_a,1020,2024-05-24,2024-05-25,,2.85,,,Fruits
store_b,1013,2024-08-12,2024-08-13,0.35,0.7,0.5019,,Fruits
store_a,1047,2024-03-05,2024-03-06,0.76,1.41,0.4449,new,Vegetables
store_a,1034,2024-07-30,2024-07-31,0.81,1.59,0.4518,,Vegetables
store_a,1024,2024-12-13,2024-12-14,1.24,2.53,0.4729,,Fruits
store_a,1024,2024-11-26,2024-11-27,1.33,2.45,0.4691,,Fruits
store_a,1047,2024-06-25,2024-06-26,0.72,1.41,0.4833,,Vegetables
store_a,1048,2024-12-07,2024-12-09,,0.97,,,Vegetables
store_b,1021,2024-12-30,2024-12-31,0.62,1.21,0.4574,,Fruits
store_b,1008,2024-06-17,2024-06-18,1.39,2.83,0.5149,,Fruits
store_b,1023,2024-07-06,2024-07-08,1.9,3.4,0.4345,,Fruits
store_a,1037,2024-06-22,2024-06-24,0.24,0.48,0.5011,,vegetables
STORE_A,1010,2024-12-19,2024-12-20,1.89,3.48,0.494,,Fruits
store_a,1033,2024-07-31,2024-08-01,1.02,2.01,0.5095,,Vegetables
store_b,1009,2024-04-30,2024-05-01,0.68,1.16,0.3946,,Fruits
store_b,1030,2024-11-26,2024-11-27,0.58,0.97,0.405,,Vegetables
store_a,1025,2024-02-20,2024-02-21,2.01,3.79,0.4758,,Fruits
store_a,1036,2024-05-20,2024-05-21,0.53,0.97,0.448,,Vegetables
store_b,1003,2024-06-06,2024-06-07,0.95,1.8,0.4884,,Fruits
store_b,1009,2024-03-04,2024-03-05,0.69,1.19,0.4001,,Fruits
store_a,1028,2024-06-14,2024-06-15,0.3,0.6,0.4881,,Vegetables
 store_a,1040,2024-04-30,2024-05-01,0.68,1.29,0.4359,,Vegetables
store_a,1025,2024-03-19,2024-03-20,2.01,3.83,0.4799,,Fruits
store_b,1028,2024-06-17,2024-06-18,0.31,0.59,0.4919,,Vegetables
store_a,1009,2024-06-20,2024-06-21,0.72,1.17,0.424,,Fruits
store_b,1028,2024-01-18,2024-01-19,0.31,0.6,0.4787,,Vegetables
store_a,1004,2024-05-09,2024-05-10,1.55,2.95,0.4857,,Fruits
store_a,1012,2024-06-29,2024-07-01,1.57,3.0,0.4469,,Fruits
store_b,1030,2024-08-31,2024-09-02,0.59,0.96,0.3849,,Vegetables
store_b,1003,2024-09-23,2024-09-24,0.94,1.77,0.4606,,Fruits
store_a,1010,2024-01-05,2024-01-06,1.84,3.41,0.4737,,FRUITS
store_b,1001,2024-04-16,2024-04-17,0.9,1.53,0.4037,,Fruits
store_a,1046,2024-02-24,2024-02-26,0.6,1.06,0.4378,,Vegetables
store_a,1038,2024-08-14,2024-08-15,0.81,1.63,0.4721,,Vegetables
store_a,1034,2024-04-22,2024-04-23,0.82,1.63,0.4869,,Vegetables
store_b,1026,2024-10-01,2024-10-02,0.46,0.9,0.489,,VEGETABLES
store_a,1042,2024-09-11,2024-09-12,0.38,0.81,0.5021,,Vegetables
store_a,1031,2024-02-24,2024-02-26,0.74,1.45,0.4725,,Vegetables
 store_b,1020,2024-07-22,2024-07-23,1.49,2.76,0.4442,,FRUITS
store_b,1010,2024-06-05,2024-06-06,1.85,3.59,0.4645,,Fruits
store_a,1036,2024-02-03,2024-02-05,,1.0,,,Vegetables
store_b ,1014,2024-08-06,2024-08-07,0.9,1.61,0.44,,fruits
store_b,1004,2024-02-06,2024-02-07,1.46,2.99,0.4893,,Fruits
store_b,1024,2024-05-29,2024-05-30,1.24,2.5,0.4712,price_change,Fruits
store_b,1027,2024-02-13,2024-02-14,0.87,1.65,0.4892,,VEGETABLES
STORE_A,1046,2024-05-25,2024-05-27,0.57,1.1,0.4493,,Vegetables
store_a,1013,2024-03-30,2024-04-01,0.36,0.69,0.4774,,Fruits
store_b,1004,2024-09-27,2024-09-28,1.44,2.9,0.4891,,Fruits
store_a,1037,2024-02-20,2024-02-21,0.24,0.48,0.5098,,Vegetables
store_b,1099,2024-02-19,2024-02-20,1.35,2.53,0.4592,,Fruits
store_b,1004,2024-01-24,2024-01-25,1.55,2.92,0.5117,,Fruits
store_a,1037,2024-09-03,2024-09-04,0.26,0.48,0.4979,NEW,Vegetables
store_b,1008,2024-03-07,2024-03-08,1.35,2.81,0.5118,,Fruits
store_a,1099,2024-09-07,2024-09-09,1.43,2.54,0.4243,,Fruits
store_a,1049,2024-12-28,2024-12-30,0.44,0.87,0.5004,,Vegetables
store_b,1003,2024-04-17,2024-04-18,0.94,1.79,0.4484,,Fruits
store_a,1022,2024-09-06,2024-09-07,1.76,3.25,0.4397,,Fruits
store_a,1032,2024-08-27,2024-08-28,0.49,1.01,0.4839,,Vegetables
store_a,1009,2024-12-11,2024-12-12,0.73,1.22,0.4126,,FRUITS
store_b,1019,2024-09-16,2024-09-17,0.96,1.85,0.492,,Fruits
store_a,1044,2024-03-29,2024-03-30,0.57,1.02,0.4438,,Vegetables
STORE_A,1006,2024-08-08,2024-08-09,0.77,1.28,0.369,,Fruits
store_a,1035,2024-07-23,2024-07-24,0.65,1.25,0.5132,,Vegetables
store_a,1015,2024-06-18,2024-06-19,,2.23,,on_sale,Fruits
store_a,1010,2024-08-16,2024-08-17,1.81,3.39,0.4607,,Fruits
store_a,1012,2024-01-10,2024-01-11,1.59,3.02,0.4668,,Fruits
store_a,1099,2024-12-16,2024-12-17,1.47,2.56,0.4178,,Fruits
store_b,1023,2024-02-09,2024-02-10,1.93,3.39,0.4537,,Fruits
store_a,1039,2024-10-08,2024-10-09,0.91,1.78,0.4625,,Vegetables
store_b,1099,2024-03-06,2024-03-07,,2.52,,,Fruits
store_b,1030,2024-08-24,2024-08-26,0.61,0.98,0.4128,,Vegetables
store_a,1046,2024-10-10,2024-10-11,0.61,1.11,0.444,,Vegetables
store_a,1017,2024-05-24,2024-05-25,1.37,2.51,0.421,,Fruits
store_a,1027,2024-01-08,2024-01-09,0.9,1.69,0.4699,,Vegetables
 store_a,1028,2024-06-11,2024-06-12,0.31,0.57,0.4763,,Vegetables
store_a,1008,2024-01-20,2024-01-22,1.33,2.77,0.4837,,Fruits
store_b,1099,2024-06-20,2024-06-21,1.38,2.53,0.449,,Fruits
store_b,1019,2024-08-12,2024-08-13,1.02,1.87,0.4704,,Fruits
store_a,1004,2024-09-12,2024-09-13,1.47,2.99,0.4891,,Fruits
store_a,1036,2024-06-27,2024-06-28,0.53,1.0,0.4297,,Vegetables
store_a,1019,2024-08-16,2024-08-17,0.97,1.86,0.4934,,FRUITS
store_a,1011,2024-02-20,2024-02-21,2.29,3.88,0.4347,,FRUITS
store_b,1009,2024-02-14,2024-02-15,0.67,1.2,0.4216,,Fruits
store_b,1009,2024-03-09,2024-03-11,0.7,1.19,0.4084,,Fruits
store_b,1019,2024-11-06,2024-11-07,0.97,1.94,0.4641,,Fruits
store_b,1018,2024-03-05,2024-03-06,2.57,4.36,0.4513,new,Fruits
store_b,1010,2024-11-19,2024-11-20,1.76,3.45,0.4948,,Fruits
store_a,1046,2024-02-02,2024-02-03,0.62,1.11,0.4689,,Vegetables
store_a,1014,2024-06-05,2024-06-06,0.94,1.59,0.4176,,Fruits
store_a,1044,2024-07-08,2024-07-09,0.55,1.0,0.4374,,Vegetables
store_a,1037,2024-02-01,2024-02-02,0.25,0.48,0.5069,,Vegetables
store_b,1015,2024-01-23,2024-01-24,1.24,2.29,0.4832,,Fruits
store_a,1050,2024-09-21,2024-09-23,1.22,2.36,0.4577,,Vegetables
store_a,1003,2024-03-28,2024-03-29,0.96,1.81,0.4712,,Fruits
store_b,1013,2024-12-03,2024-12-04,0.36,0.7,0.4731,,Fruits
store_a,1099,2024-03-01,2024-03-02,1.36,2.45,0.4583,,Fruits
store_a,1024,2024-09-13,2024-09-14,1.29,2.53,0.4793,,Fruits
store_a,1035,2024-05-10,2024-05-11,0.63,1.25,0.5023,,Vegetables
store_a,1027,2024-07-04,2024-07-05,0.91,1.67,0.4637,,Vegetables
store_b,1013,2024-12-17,2024-12-18,0.35,0.7,0.498,,Fruits
store_b,1024,2024-04-25,2024-04-26,1.24,2.55,0.4938,,Fruits
store_a,1036,2024-04-26,2024-04-27,0.54,0.96,0.4509,,Vegetables
store_b,1026,2024-11-11,2024-11-12,0.47,0.86,0.4878,,Vegetables
store_b,1025,2024-02-23,2024-02-24,2.06,3.81,0.484,,Fruits
store_a,1017,2024-04-22,2024-04-23,1.43,2.44,0.4378,,Fruits
store_a,1027,2024-12-21,2024-12-23,0.94,1.73,0.4729,,Vegetables
store_a,1047,2024-04-26,2024-04-27,0.73,1.4,0.4539,,vegetables
store_a,1027,2024-10-16,2024-10-17,0.93,1.64,0.4498,new,Vegetables
store_a,1039,2024-01-05,2024-01-06,1.0,1.78,0.446,,Vegetables
store_a,1026,2024-09-21,2024-09-23,0.44,0.89,0.4758,,Vegetables
store_a,1049,2024-10-25,2024-10-26,0.45,0.9,0.513,,Vegetables
store_b,1004,2024-12-24,2024-12-25,1.46,3.02,0.4997,,Fruits
store_a,1027,2024-11-29,2024-11-30,0.91,1.66,0.4556,,Vegetables
store_a,1008,2024-04-05,2024-04-06,1.45,2.73,0.4779,,Fruits
store_b,1010,2024-04-19,2024-04-20,1.86,3.39,0.4812,,Fruits
store_a,1029,2024-07-27,2024-07-29,0.56,1.06,0.4795,,Vegetables
store_a,1037,2024-05-06,2024-05-07,0.25,0.49,0.4955,,Vegetables
store_b,1007,2024-09-24,2024-09-25,1.27,2.47,0.5011,,Fruits
store_b,1027,2024-03-01,2024-03-02,0.91,1.71,0.4504,,Vegetables
store_b,1002,2024-12-03,2024-12-04,1.19,1.95,0.3923,,Fruits
store_b,1001,2024-10-16,2024-10-17,0.9,1.46,0.3886,,Fruits
store_a,1021,2024-11-26,2024-11-27,0.65,1.21,0.4705,,Fruits,
store_a,1013,2024-05-29,2024-05-30,,0.69,,,Fruits
store_a,1019,2024-04-22,2024-04-23,1.02,1.89,0.4488,,Fruits
store_a,1034,2024-01-29,2024-01-30,0.86,1.57,0.4424,,Vegetables
store_a,1023,2024-07-15,2024-07-16,1.93,3.45,0.4593,,fruits
store_b,1024,2024-02-26,2024-02-27,1.31,2.46,0.4803,,Fruits
store_a,1023,2024-08-10,2024-08-12,1.95,3.4,0.4618,price_change  ,Fruits
store_a,1010,2024-03-29,2024-03-30,1.74,3.52,0.4675,,Fruits
store_b,1026,2024-05-25,2024-05-27,0.43,0.9,0.4977,,Vegetables
store_b,1020,2024-12-20,2024-12-21,1.51,2.86,0.46,,Fruits
store_a,1006,2024-08-02,2024-08-03,0.78,1.28,0.3656,,Fruits
store_b,1028,2024-01-17,2024-01-18,0.3,0.6,0.4697,,Vegetables
store_a,1021,2024-10-15,2024-10-16,0.68,1.16,0.4594,,Fruits,
store_b,1010,2024-10-12,2024-10-14,1.87,3.45,0.5032,,Fruits
store_a,1050,2024-08-27,2024-08-28,1.2,2.36,0.4972,,Vegetables
store_a,1018,2024-06-08,2024-06-10,2.61,4.59,0.4514,,Fruits
store_a,1014,2024-05-22,2024-05-23,0.86,1.57,0.4158,,Fruits
store_a,1023,2024-06-29,2024-07-01,1.93,3.47,0.4659,,Fruits
store_a,1044,2024-10-22,2024-10-23,0.53,0.97,0.4541,,Vegetables
store_b,1004,2024-07-29,2024-07-30,1.47,3.02,0.515,,Fruits
store_a ,1035,2024-09-14,2024-09-16,0.67,1.33,0.5165,,Vegetables
store_a,1050,2024-06-06,2024-06-07,1.14,2.31,0.4658,,Vegetables
store_b ,1013,2024-03-04,2024-03-05,0.35,0.71,0.4855,,Fruits
store_a,1047,2024-08-24,2024-08-26,0.73,1.42,0.4681,,Vegetables
store_b,1011,2024-07-19,2024-07-20,2.13,3.91,0.4512,,Fruits
store_a,1030,2024-07-22,2024-07-23,0.63,1.0,0.385,,Vegetables
store_a,1049,2024-03-25,2024-03-26,0.43,0.9,0.4703,,Vegetables
store_a,1005,2024-03-15,2024-03-16,,2.53,,,Fruits
store_a,1047,2024-12-16,2024-12-17,0.72,1.35,0.4828,,Vegetables
store_a,1021,2024-12-10,2024-12-11,0.67,1.17,0.4706,,Fruits
store_a,1021,2024-12-21,2024-12-23,0.64,1.2,0.4342,,Fruits
store_a,1049,2024-10-26,2024-10-28,0.44,0.87,0.4938,,Vegetables
store_b,1027,2024-04-17,2024-04-18,0.93,1.64,0.4866,,Vegetables
store_a,1008,2024-04-25,2024-04-26,1.45,2.8,0.5047,,Fruits
store_a,1007,2024-09-19,2024-09-20,1.24,2.42,0.4716,,Fruits
store_b,1099,2024-11-11,2024-11-12,1.34,2.43,0.4189,,Fruits
store_b,1010,2024-09-10,2024-09-11,1.89,3.43,0.4673,,Fruits
store_b,1023,2024-04-06,2024-04-08,1.96,3.54,0.4734,new,Fruits
store_b,1017,2024-08-24,2024-08-26,1.41,2.54,0.4161,new,Fruits
store_b,1001,2024-07-13,2024-07-15,0.86,1.52,0.3899,new,Fruits
store_a,1043,2024-03-12,2024-03-13,0.66,1.18,0.4756,,Vegetables
store_a,1030,2024-09-20,2024-09-21,0.6,0.96,0.3817,,Vegetables
store_a,1012,2024-03-08,2024-03-09,1.53,2.95,0.4668,,Fruits
store_b,1023,2024-05-09,2024-05-10,1.89,3.44,0.4362,price_change,Fruits
store_a,1015,2024-07-08,2024-07-09,1.17,2.31,0.4745,,Fruits
store_b,1028,2024-07-02,2024-07-03,0.31,0.58,0.4836,,Vegetables
store_a,1012,2024-12-30,2024-12-31,1.54,3.01,0.4614,,Fruits
store_b,1023,2024-02-10,2024-02-12,1.9,3.48,0.4715,,Fruits
store_a,1042,2024-03-05,2024-03-06,0.4,0.78,0.4928,,Vegetables
store_b,1029,2024-07-02,2024-07-03,0.57,1.09,0.4822,,vegetables
store_b,1028,2024-09-10,2024-09-11,0.31,0.59,0.4771,,Vegetables
store_b,1008,2024-09-02,2024-09-03,1.44,2.83,0.5219,,Fruits
store_b,1030,2024-07-15,2024-07-16,0.58,1.01,0.3768,price_change,Vegetables
store_a,1034,2024-04-19,2024-04-20,0.88,1.64,0.4635,,Vegetables
store_b,1015,2024-08-09,2024-08-10,1.16,2.29,0.4869,,Fruits
store_a,1015,2024-09-19,2024-09-20,1.24,2.3,0.4823,,Fruits
store_b,1014,2024-06-12,2024-06-13,0.91,1.62,0.4431,,Fruits
store_b,1018,2024-05-16,2024-05-17,2.45,4.44,0.425,,Fruits
store_a,1018,2024-12-13,2024-12-14,2.57,4.5,0.433,,Fruits
store_b,1008,2024-11-28,2024-11-29,1.36,2.86,0.4975,,Fruits
store_a,1018,2024-02-24,2024-02-26,2.54,4.59,0.4535,,Fruits
store_a,1047,2024-07-04,2024-07-05,0.73,1.39,0.4629,,Vegetables
store_b,1003,2024-09-26,2024-09-27,0.94,1.79,0.4516,,Fruits
store_b,1023,2024-12-31,2025-01-01,1.83,3.54,0.452,price_change,Fruits
store_a,1036,2024-11-08,2024-11-09,0.56,0.97,0.4342,,Vegetables
store_b,1023,2024-10-01,2024-10-02,1.99,3.55,0.4766,,Fruits
store_b,1026,2024-10-07,2024-10-08,0.45,0.89,0.5096,,Vegetables
store_b,1002,2024-11-19,2024-11-20,1.24,2.02,0.3821,,FRUITS
store_a,1026,2024-09-09,2024-09-10,0.47,0.9,0.505,,Vegetables
store_a,1040,2024-12-18,2024-12-19,0.69,1.27,0.4539,,Vegetables
store_a,1017,2024-03-02,2024-03-04,1.46,2.52,0.4303,,Fruits
store_a,1026,2024-12-09,2024-12-10,0.44,0.89,0.4957,,Vegetables
store_b,1009,2024-07-23,2024-07-24,0.68,1.22,0.3963,,Fruits
store_a,1049,2024-08-09,2024-08-10,0.46,0.9,0.5091,,Vegetables
store_a,1013,2024-09-26,2024-09-27,0.36,0.67,0.5062,,Fruits
store_a,1041,2024-02-02,2024-02-03,2.62,4.53,0.4246,,vegetables
store_b,1007,2024-02-07,2024-02-08,1.33,2.56,0.4625,,Fruits
store_a,1017,2024-07-09,2024-07-10,1.35,2.5,0.4258,,Fruits
store_a,1031,2024-12-06,2024-12-07,0.75,1.52,0.512,,Vegetables
store_b,1026,2024-10-16,2024-10-17,0.43,0.87,0.4969,,Vegetables
store_a,1025,2024-03-07,2024-03-08,2.03,3.69,0.4649,,Fruits
store_b,1023,2024-05-18,2024-05-20,1.88,3.54,0.4425,,Fruits
store_a,1007,2024-07-27,2024-07-29,1.32,2.53,0.4617,,Fruits
store_a,1024,2024-12-07,2024-12-09,,2.44,,,Fruits
store_b,1009,2024-10-30,2024-10-31,0.7,1.22,0.3943,,Fruits
store_a,1014,2024-01-20,2024-01-22,0.89,1.55,0.4391,,Fruits
store_a,1028,2024-05-22,2024-05-23,0.3,0.59,0.4993,,Vegetables
store_b,1017,2024-11-30,2024-12-02,1.34,2.48,0.4263,,Fruits
